language,emoji
ruby,:nail_care:
javascript,:nail_care:
javascript,:nail_care:
javascript,:nail_care:
javascript,:hamburger:
php,:neckbeard:
javascript,:neckbeard:
python,:neckbeard:
php,:neckbeard:
javascript,:neckbeard:
go,:neckbeard:
c++,:neckbeard:
clojure,:neckbeard:
java,:neckbeard:
javascript,:neckbeard:
javascript,:neckbeard:
ruby,:neckbeard:
c#,:neckbeard:
c++,:neckbeard:
c++,:neckbeard:
javascript,:neckbeard:
javascript,:neckbeard:
php,:neckbeard:
javascript,:neckbeard:
javascript,:neckbeard:
python,:neckbeard:
c,:neckbeard:
objective-c,:neckbeard:
python,:neckbeard:
c#,:neckbeard:
javascript,:neckbeard:
java,:neckbeard:
java,:neckbeard:
php,:neckbeard:
c#,:neckbeard:
python,:neckbeard:
c++,:neckbeard:
c#,:neckbeard:
php,:neckbeard:
java,:neckbeard:
java,:neckbeard:
arduino,:neckbeard:
mathematica,:neckbeard:
c#,:neckbeard:
c#,:neckbeard:
c,:neckbeard:
python,:neckbeard:
css,:neckbeard:
c++,:neckbeard:
c++,:neckbeard:
c#,:neckbeard:
c#,:neckbeard:
c#,:neckbeard:
php,:neckbeard:
javascript,:neckbeard:
javascript,:neckbeard:
java,:neckbeard:
javascript,:neckbeard:
java,:neckbeard:
html,:neckbeard:
c,:neckbeard:
css,:neckbeard:
ruby,:newspaper:
javascript,:newspaper:
ruby,:newspaper:
javascript,:newspaper:
javascript,:nail_care:
javascript,:busts_in_silhouette:
ruby,:ophiuchus:
javascript,:palm_tree:
javascript,:palm_tree:
javascript,:palm_tree:
c#,:paperclip:
php,:paperclip:
coffeescript,:racehorse:
coffeescript,:racehorse:
coffeescript,:racehorse:
coffeescript,:racehorse:
javascript,:racehorse:
coffeescript,:racehorse:
go,:racehorse:
javascript,:racehorse:
javascript,:racehorse:
coffeescript,:racehorse:
javascript,:racehorse:
python,:racehorse:
viml,:package:
java,:satisfied:
lua,:satisfied:
c#,:satisfied:
shell,:horse:
ruby,:smile_cat:
javascript,:smile_cat:
javascript,:snowflake:
javascript,:rocket:
php,:snowflake:
php,:snowflake:
php,:snowflake:
php,:snowflake:
coffeescript,:sunflower:
javascript,:sunflower:
css,:sunflower:
python,:sunflower:
html,:tombstone:
javascript,:trollface:
ruby,:trollface:
javascript,:trollface:
javascript,:trollface:
javascript,:trollface:
objective-c,:trollface:
javascript,:trollface:
c,:TimeExpected:
python,:Parameters:
python,:Parameters:
javascript,:arrow_down:
javascript,:baby_chick:
css,:basketball:
css,:basketball:
css,:basketball:
css,:basketball:
css,:basketball:
css,:basketball:
javascript,:basketball:
rust,:cold_sweat:
javascript,:curly_loop:
r,:earth_asia:
c#,:footprints:
java,:green_book:
java,:green_book:
javascript,:headphones:
javascript,:heart_eyes:
ruby,:heart_eyes:
python,:heartpulse:
css,:heartpulse:
javascript,:hotsprings:
css,:inbox_tray:
javascript,:love_hotel:
php,:maple_leaf:
php,:maple_leaf:
php,:maple_leaf:
ruby,:name_badge:
ruby,:open_hands:
c#,:open_hands:
javascript,:open_mouth:
javascript,:panda_face:
go,:panda_face:
ruby,:panda_face:
ruby,:panda_face:
ruby,:panda_face:
ruby,:panda_face:
ruby,:panda_face:
java,:panda_face:
java,:paw_prints:
css,:paw_prints:
haskell,:point_left:
c#,:red_circle:
javascript,:rice_scene:
ruby,:scream_cat:
clojure,:scream_cat:
java,:scream_cat:
python,:scream_cat:
go,:scream_cat:
c#,:tea:
javascript,:strawberry:
python,:sunglasses:
html,:sunglasses:
php,:sunglasses:
python,:sunglasses:
objective-c,:sunglasses:
php,:sunglasses:
java,:wink:
javascript,:thumbsdown:
php,:two_hearts:
javascript,:video_game:
ruby,:wine_glass:
php,:arrow_right:
ruby,:arrow_right:
ruby,:arrow_right:
javascript,:baby_symbol:
javascript,:black_joker:
java,:black_joker:
java,:circus_tent:
java,:circus_tent:
php,:circus_tent:
c#,:circus_tent:
r,:circus_tent:
c++,:circus_tent:
javascript,:circus_tent:
perl,:circus_tent:
javascript,:circus_tent:
c++,:circus_tent:
python,:circus_tent:
c++,:circus_tent:
css,:circus_tent:
php,:circus_tent:
c,:circus_tent:
matlab,:circus_tent:
java,:circus_tent:
c++,:circus_tent:
php,:circus_tent:
php,:circus_tent:
java,:circus_tent:
java,:circus_tent:
java,:circus_tent:
c++,:circus_tent:
java,:circus_tent:
javascript,:circus_tent:
css,:circus_tent:
php,:circus_tent:
html,:circus_tent:
c,:circus_tent:
c++,:circus_tent:
javascript,:circus_tent:
java,:circus_tent:
java,:circus_tent:
python,:circus_tent:
javascript,:circus_tent:
javascript,:circus_tent:
eagle,:circus_tent:
php,:circus_tent:
php,:circus_tent:
c++,:circus_tent:
c++,:circus_tent:
css,:city_sunset:
css,:commandline:
javascript,:contruction:
ruby,:dragon_face:
javascript,:dragon_face:
ruby,:exclamation:
c#,:exclamation:
javascript,:exclamation:
javascript,:exclamation:
c#,:fallen_leaf:
javascript,:floppy_disk:
javascript,:floppy_disk:
html,:floppy_disk:
php,:floppy_disk:
ruby,:green_heart:
coffeescript,:green_heart:
coffeescript,:green_heart:
coffeescript,:green_heart:
coffeescript,:green_heart:
javascript,:green_heart:
javascript,:green_heart:
javascript,:green_heart:
javascript,:green_heart:
javascript,:green_heart:
javascript,:green_heart:
javascript,:green_heart:
javascript,:green_heart:
javascript,:green_heart:
java,:green_heart:
javascript,:green_heart:
clojure,:green_heart:
jsoniq,:green_heart:
javascript,:green_heart:
coffeescript,:green_heart:
javascript,:green_heart:
ruby,:green_heart:
ruby,:green_heart:
javascript,:green_heart:
ruby,:green_heart:
javascript,:green_heart:
javascript,:green_heart:
coffeescript,:green_heart:
objective-c,:green_heart:
css,:art:
clojure,:interrobang:
ruby,:love_letter:
css,:love_letter:
ruby,:nail_polish:
javascript,:no_bicycles:
ruby,:older_man:
javascript,:orange_book:
javascript,:point_right:
javascript,:point_right:
javascript,:poultry_leg:
c,:pouting_cat:
c++,:see_no_evil:
html,:see_no_evil:
html,:see_no_evil:
ruby,:see_no_evil:
css,:see_no_evil:
ruby,:see_no_evil:
javascript,:see_no_evil:
ruby,:speak_no_evil:
javascript,:smiling_imp:
css,:smiling_imp:
css,:sweat_drops:
c#,:sweat_smile:
c++,:sweat_smile:
tex,:sweat_smile:
php,:sweat_smile:
javascript,:sweat_smile:
java,:sweat_smile:
ruby,:sweat_smile:
css,:tokyo_tower:
javascript,:tokyo_tower:
shell,:minidisc:
python,:broken_heart:
coffeescript,:broken_heart:
ruby,:broken_heart:
python,:construction:
c++,:construction:
javascript,:construction:
javascript,:construction:
javascript,:construction:
javascript,:construction:
javascript,:construction:
c++,:construction:
ruby,:construction:
shell,:construction:
shell,:construction:
php,:construction:
javascript,:construction:
ruby,:construction:
ruby,:construction:
css,:construction:
javascript,:construction:
python,:construction:
python,:construction:
c#,:construction:
c#,:construction:
html,:construction:
python,:construction:
javascript,:construction:
javascript,:construction:
javascript,:construction:
c#,:construction:
php,:crystal_ball:
python,:disappointed:
javascript,:disappointed:
ruby,:disappointed:
ruby,:earth_africa:
php,:earth_africa:
python,:fast_forward:
shell,:ferris_wheel:
javascript,:hear_no_evil:
javascript,:horse_racing:
php,:movie_camera:
python,:musical_note:
javascript,:neutral_face:
ruby,:neutral_face:
javascript,:nut_and_bolt:
ruby,:partly_sunny:
javascript,:raised_hands:
coffeescript,:raised_hands:
c,:slot_machine:
ruby,:white_circle:
python,:white_square:
c#,:yellow_heart:
c#,:minidisc:
javascript,:left_right_arrow:
javascript,:heavy_dollar_sign:
java,:confetti_ball:
javascript,:confetti_ball:
php,:confetti_ball:
javascript,:confetti_ball:
java,:confetti_ball:
java,:confetti_ball:
html,:confetti_ball:
html,:confetti_ball:
java,:confetti_ball:
c++,:confetti_ball:
c#,:confetti_ball:
php,:confetti_ball:
ruby,:confetti_ball:
php,:confetti_ball:
javascript,:confetti_ball:
c#,:confetti_ball:
php,:confetti_ball:
python,:confetti_ball:
lua,:confetti_ball:
css,:confetti_ball:
objective-j,:confetti_ball:
css,:confetti_ball:
php,:confetti_ball:
python,:confetti_ball:
php,:confetti_ball:
html,:confetti_ball:
javascript,:confetti_ball:
c#,:confetti_ball:
c++,:confetti_ball:
php,:confetti_ball:
javascript,:confetti_ball:
c++,:confetti_ball:
haxe,:confetti_ball:
c,:confetti_ball:
c#,:confetti_ball:
c++,:confetti_ball:
javascript,:confetti_ball:
shell,:confetti_ball:
css,:confetti_ball:
c#,:confetti_ball:
html,:confetti_ball:
asp,:confetti_ball:
python,:confetti_ball:
javascript,:confetti_ball:
python,:confetti_ball:
python,:confetti_ball:
c#,:confetti_ball:
html,:confetti_ball:
sqf,:confetti_ball:
javascript,:crossed_flags:
php,:hatched_chick:
javascript,:hatched_chick:
javascript,:japanese_ogre:
emacs lisp,:kissing_heart:
css,:kissing_heart:
javascript,:no_entry_sign:
python,:space_invader:
javascript,:space_invader:
python,:space_invader:
html,:space_invader:
php,:space_invader:
python,:space_invader:
javascript,:space_invader:
c++,:space_invader:
javascript,:space_invader:
javascript,:space_invader:
javascript,:space_invader:
c#,:space_invader:
c#,:space_invader:
php,:space_invader:
javascript,:space_invader:
html,:space_invader:
python,:space_invader:
c++,:space_invader:
shell,:space_invader:
php,:space_invader:
php,:space_invader:
javascript,:space_invader:
javascript,:space_invader:
javascript,:space_invader:
javascript,:space_invader:
php,:space_invader:
html,:space_invader:
html,:space_invader:
html,:space_invader:
html,:space_invader:
html,:space_invader:
html,:space_invader:
javascript,:space_invader:
python,:space_invader:
html,:space_invader:
php,:space_invader:
javascript,:space_invader:
php,:space_invader:
javascript,:space_invader:
javascript,:space_invader:
javascript,:space_invader:
shell,:space_invader:
java,:space_invader:
javascript,:space_invader:
java,:space_invader:
php,:space_invader:
javascript,:space_invader:
javascript,:space_invader:
javascript,:space_invader:
php,:space_invader:
javascript,:space_invader:
python,:space_invader:
python,:space_invader:
c#,:space_invader:
python,:space_invader:
c++,:space_invader:
python,:space_invader:
javascript,:space_invader:
javascript,:space_invader:
c++,:space_invader:
java,:space_invader:
java,:space_invader:
lua,:space_invader:
html,:space_invader:
powershell,:space_invader:
c#,:space_invader:
c#,:space_invader:
javascript,:space_invader:
ruby,:speak_no_evil:
c,:tanabata_tree:
ruby,:traffic_light:
javascript,:traffic_light:
javascript,:traffic_light:
php,:tropical_fish:
javascript,:carousel_horse:
javascript,:checkered_flag:
javascript,:checkered_flag:
javascript,:checkered_flag:
shell,:cherry_blossom:
python,:cherry_blossom:
javascript,:christmas_tree:
ruby,:christmas_tree:
javascript,:santa:
javascript,:deciduous_tree:
c++,:deciduous_tree:
javascript,:deciduous_tree:
javascript,:earth_americas:
php,:earth_americas:
php,:expressionless:
ruby,:expressionless:
java,:cry:
javascript,:fork_and_knife:
javascript,:hatching_chick:
javascript,:hatching_chick:
clojure,:heart_eyes_cat:
clojure,:heart_eyes_cat:
php,:jack_o_lantern:
javascript,:rotating_light:
javascript,:zap:
javascript,:zap:
javascript,:rotating_light:
javascript,:construction_worker:
coffeescript,:speech_balloon:
coffeescript,:spiral_notepad:
javascript,:straight_ruler:
javascript,:tropical_drink:
objective-c,:tropical_drink:
c++,:arrow_double_up:
javascript,:crying_cat_face:
php,:crying_cat_face:
perl,:octocat:
css,:heavy_plus_sign:
javascript,:heavy_plus_sign:
php,:heavy_plus_sign:
go,:heavy_plus_sign:
python,:heavy_plus_sign:
javascript,:izakaya_lantern:
javascript,:japanese_castle:
javascript,:japanese_goblin:
javascript,:performing_arts:
go,:sparkling_heart:
ruby,:sparkling_heart:
ruby,:sparkling_heart:
java,:sparkling_heart:
php,:thought_balloon:
php,:white_check_box:
javascript,:four_leaf_clover:
css,:heart_decoration:
javascript,:heavy_check_mark:
javascript,:heavy_check_mark:
css,:heavy_check_mark:
javascript,:heavy_check_mark:
javascript,:heavy_check_mark:
javascript,:heavy_check_mark:
javascript,:heavy_check_mark:
javascript,:see_no_evil:
javascript,:heavy_minus_sign:
javascript,:heavy_minus_sign:
css,:musical_keyboard:
c,:revolving_hearts:
groovy,:stuck_out_tongue:
ruby,:triangular_ruler:
javascript,:triangular_ruler:
html,:white_check_mark:
java,:white_check_mark:
c++,:white_check_mark:
viml,:white_check_mark:
javascript,:white_check_mark:
javascript,:white_check_mark:
javascript,:white_check_mark:
javascript,:white_check_mark:
javascript,:white_check_mark:
javascript,:white_check_mark:
javascript,:white_check_mark:
javascript,:white_check_mark:
c#,:white_check_mark:
ruby,:white_check_mark:
javascript,:white_check_mark:
javascript,:white_check_mark:
coffeescript,:white_check_mark:
coffeescript,:white_check_mark:
coffeescript,:white_check_mark:
coffeescript,:white_check_mark:
javascript,:white_check_mark:
javascript,:white_check_mark:
javascript,:white_check_mark:
javascript,:white_check_mark:
javascript,:white_check_mark:
coffeescript,:white_check_mark:
javascript,:white_check_mark:
coffeescript,:white_check_mark:
coffeescript,:white_check_mark:
coffeescript,:white_check_mark:
coffeescript,:white_check_mark:
c#,:white_check_mark:
python,:white_check_mark:
coffeescript,:white_check_mark:
coffeescript,:white_check_mark:
julia,:white_check_mark:
julia,:white_check_mark:
coffeescript,:white_check_mark:
php,:white_check_mark:
ruby,:white_check_mark:
javascript,:white_check_mark:
matlab,:white_check_mark:
python,:arrow_upper_right:
python,:arrow_upper_right:
python,:arrow_upper_right:
c++,:contentseart_eyes:
javascript,:heavy_dollar_sign:
perl,:first_quarter_moon:
ruby,:large_blue_diamond:
html,:new_moon_with_face:
java,:joy:
java,:small_blue_diamond:
ruby,:black_square_button:
php,:construction_worker:
ruby,:construction_worker:
css,:construction_worker:
javascript,:heavy_division_sign:
ruby,:kissing_closed_eyes:
javascript,:oncoming_automobile:
javascript,:waning_gibbous_moon:
ruby,:boom:
php,:globe_with_meridians:
php,:globe_with_meridians:
css,:globe_with_meridians:
c++,:small_orange_diamond:
javascript,:waning_crescent_moon:
clojure,:disappointed_relieved:
ruby,:part_alternation_mark:
php,:hourglass_flowing_sand:
javascript,:person_with_blond_hair:
ruby,:sunrise_over_mountains:
javascript,:sunrise_over_mountains:
javascript,:put_litter_in_its_place:
css,:taurus:
javascript,:chart_with_upwards_trend:
javascript,:chart_with_upwards_trend:
javascript,:chart_with_upwards_trend:
javascript,:chart_with_upwards_trend:
javascript,:chart_with_upwards_trend:
javascript,:chart_with_upwards_trend:
javascript,:twisted_rightwards_arrows:
javascript,:twisted_rightwards_arrows:
javascript,:last_quarter_moon_with_face:
javascript,:diamond_shame_with_a_dot_inside:
javascript,:diamond_shape_with_a_dot_inside:
javascript,:tada:
go,:o:
java,:i:
java,:t:
html,:v:
php,:v:
ruby,:v:
ruby,:v:
typescript,:v:
python,:v:
javascript,:ideograph_advantage:
python,:hand:
dm,:cl:
dm,:cl:
dm,:cl:
dm,:cl:
css,:de:
c#,:de:
python,:path:
javascript,:es:
javascript,:de:
php,:fr:
javascript,:fr:
php,:fr:
php,:fr:
php,:fr:
javascript,:gb:
javascript,:gb:
javascript,:gb:
javascript,:gb:
javascript,:gb:
javascript,:gb:
javascript,:gb:
javascript,:gb:
javascript,:gb:
javascript,:gb:
javascript,:ok:
javascript,:on:
javascript,:ox:
javascript,:ox:
php,:uk:
php,:up:
php,:up:
php,:up:
php,:up:
php,:up:
php,:up:
php,:up:
php,:up:
c#,:up:
php,:up:
php,:up:
javascript,:up:
ruby,:up:
ruby,:up:
coffeescript,:up:
coffeescript,:up:
coffeescript,:up:
coffeescript,:up:
coffeescript,:up:
coffeescript,:up:
ruby,:up:
coffeescript,:up:
shell,:up:
matlab,:us:
r,:us:
shell,:twisted_rightwards_arrows:
php,:Pri:
go,:abc:
python,:add:
python,:add:
python,:add:
python,:add:
python,:add:
python,:add:
python,:add:
javascript,:ant:
java,:beetle:
php,:art:
objective-c,:art:
javascript,:art:
coffeescript,:art:
coffeescript,:art:
coffeescript,:art:
coffeescript,:art:
coffeescript,:art:
javascript,:art:
javascript,:art:
javascript,:art:
coffeescript,:art:
coffeescript,:art:
coffeescript,:art:
coffeescript,:art:
go,:art:
php,:art:
javascript,:art:
css,:art:
javascript,:art:
javascript,:art:
php,:art:
php,:art:
coffeescript,:art:
html,:art:
html,:art:
html,:art:
html,:art:
html,:art:
html,:art:
html,:art:
html,:art:
html,:art:
html,:art:
html,:art:
html,:art:
clojure,:art:
javascript,:art:
javascript,:art:
javascript,:art:
c++,:art:
coffeescript,:art:
coffeescript,:art:
coffeescript,:art:
coffeescript,:art:
coffeescript,:art:
coffeescript,:art:
coffeescript,:art:
coffeescript,:art:
coffeescript,:art:
javascript,:art:
javascript,:art:
javascript,:art:
javascript,:art:
javascript,:art:
coffeescript,:art:
php,:art:
ruby,:art:
javascript,:art:
javascript,:art:
coffeescript,:art:
html,:art:
html,:art:
html,:art:
html,:art:
html,:art:
html,:art:
html,:art:
html,:art:
html,:art:
html,:art:
html,:art:
html,:art:
html,:art:
html,:art:
html,:art:
html,:art:
html,:art:
html,:art:
html,:art:
html,:art:
html,:art:
html,:art:
html,:art:
html,:art:
html,:art:
html,:art:
html,:art:
html,:art:
html,:art:
html,:art:
html,:art:
html,:art:
html,:art:
html,:art:
html,:art:
html,:art:
html,:art:
html,:art:
html,:art:
html,:art:
html,:art:
html,:art:
html,:art:
html,:art:
html,:art:
html,:art:
html,:art:
html,:art:
html,:art:
html,:art:
html,:art:
html,:art:
html,:art:
html,:art:
html,:art:
html,:art:
html,:art:
html,:art:
html,:art:
html,:art:
html,:art:
html,:art:
html,:art:
html,:art:
html,:art:
html,:art:
html,:art:
html,:art:
html,:art:
html,:art:
html,:art:
html,:art:
html,:art:
coffeescript,:art:
coffeescript,:art:
javascript,:art:
javascript,:art:
javascript,:art:
javascript,:art:
javascript,:art:
coffeescript,:art:
javascript,:art:
viml,:art:
viml,:art:
python,:art:
javascript,:art:
javascript,:art:
javascript,:art:
javascript,:art:
coffeescript,:art:
coffeescript,:art:
coffeescript,:art:
coffeescript,:art:
coffeescript,:art:
javascript,:art:
java,:art:
coffeescript,:art:
php,:art:
javascript,:art:
javascript,:art:
javascript,:art:
c++,:art:
javascript,:art:
javascript,:art:
javascript,:art:
html,:art:
html,:art:
html,:art:
html,:art:
html,:art:
html,:art:
html,:art:
html,:art:
html,:art:
html,:art:
html,:art:
html,:art:
html,:art:
html,:art:
html,:art:
perl,:art:
c++,:art:
coffeescript,:art:
coffeescript,:art:
coffeescript,:art:
coffeescript,:art:
coffeescript,:art:
coffeescript,:art:
coffeescript,:art:
coffeescript,:art:
coffeescript,:art:
coffeescript,:art:
coffeescript,:art:
coffeescript,:art:
coffeescript,:art:
coffeescript,:art:
coffeescript,:art:
html,:art:
coffeescript,:art:
javascript,:art:
coffeescript,:art:
javascript,:art:
javascript,:art:
coffeescript,:art:
coffeescript,:art:
coffeescript,:art:
coffeescript,:art:
javascript,:art:
javascript,:art:
javascript,:art:
javascript,:art:
javascript,:art:
javascript,:art:
javascript,:art:
javascript,:art:
javascript,:art:
javascript,:art:
javascript,:art:
javascript,:art:
javascript,:art:
javascript,:art:
coffeescript,:art:
javascript,:art:
coffeescript,:art:
javascript,:art:
css,:art:
javascript,:art:
python,:art:
java,:art:
javascript,:art:
javascript,:art:
javascript,:art:
css,:art:
clojure,:art:
java,:zap:
javascript,:art:
coffeescript,:art:
coffeescript,:gift:
coffeescript,:art:
javascript,:necktie:
javascript,:art:
coffeescript,:art:
javascript,:art:
ruby,:heavy_plus_sign:
c#,:white_check_mark:
javascript,:axe:
ruby,:bow:
ruby,:bow:
php,:bug:
php,:bug:
php,:bug:
php,:bug:
javascript,:bug:
go,:bug:
objective-c,:bug:
coffeescript,:bug:
coffeescript,:bug:
javascript,:bug:
javascript,:bug:
ruby,:bug:
vue,:bug:
php,:bug:
javascript,:bug:
javascript,:bug:
c++,:bug:
php,:bug:
coffeescript,:bug:
php,:bug:
javascript,:bug:
javascript,:bug:
javascript,:bug:
html,:bug:
html,:bug:
html,:bug:
css,:bug:
java,:bug:
javascript,:bug:
javascript,:bug:
javascript,:bug:
javascript,:bug:
css,:bug:
go,:bug:
typescript,:bug:
typescript,:bug:
typescript,:bug:
typescript,:bug:
typescript,:bug:
typescript,:bug:
css,:bug:
ruby,:bug:
clojure,:bug:
javascript,:bug:
java,:bug:
html,:bug:
coffeescript,:bug:
coffeescript,:bug:
coffeescript,:bug:
coffeescript,:bug:
javascript,:bug:
c++,:bug:
groff,:bug:
coffeescript,:bug:
jsoniq,:bug:
jsoniq,:bug:
viml,:bug:
coffeescript,:bug:
coffeescript,:bug:
coffeescript,:bug:
javascript,:bug:
javascript,:bug:
javascript,:bug:
javascript,:bug:
javascript,:bug:
javascript,:bug:
go,:bug:
php,:bug:
coffeescript,:bug:
javascript,:bug:
javascript,:bug:
javascript,:bug:
python,:bug:
coffeescript,:bug:
javascript,:bug:
javascript,:bug:
php,:bug:
php,:bug:
coffeescript,:bug:
coffeescript,:bug:
javascript,:bug:
javascript,:bug:
javascript,:bug:
javascript,:bug:
javascript,:bug:
javascript,:bug:
javascript,:bug:
javascript,:bug:
javascript,:bug:
javascript,:bug:
javascript,:bug:
javascript,:bug:
javascript,:bug:
javascript,:bug:
php,:bug:
javascript,:bug:
coffeescript,:bug:
javascript,:bug:
mathematica,:bug:
java,:bug:
shell,:bug:
javascript,:bug:
javascript,:bug:
css,:bug:
javascript,:bug:
javascript,:bug:
coffeescript,:bug:
coffeescript,:bug:
coffeescript,:bug:
javascript,:bug:
python,:bug:
coffeescript,:bug:
c#,:bug:
javascript,:bug:
html,:bug:
javascript,:bug:
javascript,:bug:
java,:bug:
coffeescript,:bug:
coffeescript,:bug:
php,:bug:
java,:bug:
java,:bug:
java,:bug:
ruby,:bug:
javascript,:bug:
javascript,:bug:
javascript,:bug:
python,:bug:
ruby,:bug:
ruby,:bug:
ruby,:bug:
ruby,:bug:
viml,:bug:
shell,:bug:
coffeescript,:bug:
coffeescript,:bug:
coffeescript,:bug:
java,:bug:
javascript,:bug:
typescript,:bug:
coffeescript,:bug:
coffeescript,:bug:
javascript,:bug:
coffeescript,:bug:
c,:bug:
javascript,:bug:
coffeescript,:bug:
coffeescript,:bug:
javascript,:bug:
coffeescript,:bug:
coffeescript,:bug:
javascript,:bug:
java,:bug:
go,:bug:
javascript,:bug:
javascript,:bug:
javascript,:bug:
javascript,:bug:
coffeescript,:bug:
coffeescript,:bug:
javascript,:bug:
javascript,:bug:
julia,:bug:
tex,:bug:
javascript,:bug:
javascript,:bug:
javascript,:bug:
coffeescript,:bug:
javascript,:bug:
typescript,:bug:
typescript,:bug:
javascript,:bug:
coffeescript,:bug:
javascript,:bug:
coffeescript,:bug:
javascript,:art:
javascript,:art:
ruby,:bug:
php,:bug:
javascript,:bug:
ruby,:book:
javascript,:bug:
javascript,:bug:
javascript,:poop:
typescript,:sparkles:
typescript,:arrow_up:
javascript,:goat:
c,:can:
objective-c,:car:
php,:cat:
html,:cop:
ruby,:cop:
ruby,:cop:
c#,:cop:
ruby,:cry:
javascript,:cry:
ruby,:cry:
clojure,:cry:
shell,:cry:
objective-c,:cry:
php,:cry:
css,:cry:
php,:cry:
javascript,:dog:
javascript,:dog:
javascript,:dvd:
python,:ext:
python,:fix:
python,:fix:
python,:fix:
python,:fix:
coffeescript,:fix:
go,:fix:
css,:fix:
ruby,:gem:
ruby,:gem:
ruby,:gem:
ruby,:gem:
ruby,:gem:
ruby,:gem:
ruby,:gem:
javascript,:gem:
javascript,:gem:
javascript,:gem:
javascript,:gem:
javascript,:gem:
ruby,:gem:
ruby,:gem:
ruby,:gem:
ruby,:gem:
ruby,:gem:
ruby,:gem:
ruby,:gem:
java,:gem:
java,:gem:
ruby,:gem:
ruby,:gem:
javascript,:gem:
javascript,:gem:
ruby,:gem:
ruby,:gem:
coffeescript,:gem:
ruby,:gem:
ruby,:gem:
ruby,:gem:
ruby,:gem:
ruby,:gem:
java,:gem:
java,:gem:
ruby,:gem:
ruby,:gem:
javascript,:gem:
ruby,:gem:
javascript,:gem:
coffeescript,:gem:
javascript,:gem:
javascript,:gem:
javascript,:gem:
javascript,:gem:
javascript,:gem:
javascript,:gem:
ruby,:gem:
javascript,:gem:
javascript,:gem:
javascript,:gem:
javascript,:gem:
javascript,:gem:
javascript,:gem:
javascript,:gem:
ruby,:gem:
ruby,:gem:
c#,:star:
makefile,:gun:
makefile,:gun:
makefile,:gun:
makefile,:gun:
makefile,:gun:
makefile,:gun:
makefile,:gun:
makefile,:gun:
makefile,:gun:
makefile,:gun:
makefile,:gun:
makefile,:gun:
makefile,:gun:
makefile,:gun:
makefile,:gun:
makefile,:gun:
makefile,:gun:
makefile,:gun:
makefile,:gun:
makefile,:gun:
ruby,:gun:
javascript,:gun:
javascript,:gun:
javascript,:gun:
coffeescript,:imp:
c++,:joy:
ruby,:joy:
ruby,:joy:
java,:joy:
python,:mag:
shell,:mag:
c,:mod:
c,:mod:
c,:msm:
javascript,:new:
javascript,:new:
javascript,:new:
javascript,:new:
coffeescript,:new:
python,:new:
shell,:new:
coffeescript,:new:
coffeescript,:new:
coffeescript,:new:
coffeescript,:new:
javascript,:new:
javascript,:new:
javascript,:new:
javascript,:new:
javascript,:new:
typescript,:new:
javascript,:new:
javascript,:new:
javascript,:new:
javascript,:new:
php,:new:
elm,:new:
javascript,:new:
javascript,:new:
javascript,:new:
coffeescript,:new:
coffeescript,:new:
coffeescript,:new:
coffeescript,:new:
coffeescript,:new:
coffeescript,:new:
coffeescript,:new:
coffeescript,:new:
coffeescript,:new:
objective-c,:new:
hack,:new:
javascript,:new:
javascript,:new:
hack,:new:
c#,:new:
c#,:new:
c#,:new:
javascript,:new:
javascript,:new:
javascript,:new:
python,:new:
python,:new:
javascript,:new:
javascript,:new:
javascript,:new:
shell,:new:
javascript,:new:
javascript,:new:
jsoniq,:new:
shell,:new:
html,:new:
coffeescript,:art:
html,:one:
go,:pig:
javascript,:princess:
java,:poo:
javascript,:ref:
python,:ref:
objective-c,:sad:
html,:sob:
javascript,:sob:
ruby,:yey:
css,:yum:
clojure,:yum:
vue,:zap:
javascript,:zap:
c++,:zap:
javascript,:zap:
java,:zap:
java,:zap:
java,:zap:
java,:zap:
javascript,:zap:
javascript,:zap:
javascript,:zap:
coffeescript,:zap:
ruby,:zap:
javascript,:zap:
javascript,:zap:
javascript,:zap:
css,:zap:
javascript,:zap:
java,:zap:
ruby,:camel:
ruby,:mahjong:
ruby,:zzz:
javascript,:zzz:
clojure,:zzz:
python,:zzz:
clojure,:zzz:
c,:zzz:
haskell,:baby:
javascript,:baby:
ruby,:bath:
groovy,:bath:
rust,:bdfl:
c#,:beer:
shell,:beer:
viml,:beer:
shell,:beer:
javascript,:beer:
python,:beer:
python,:beer:
coffeescript,:beer:
javascript,:mute:
javascript,:bird:
javascript,:boar:
haskell,:bomb:
coffeescript,:bomb:
viml,:bomb:
ruby,:bomb:
javascript,:bomb:
ruby,:bomb:
javascript,:bomb:
ruby,:bomb:
lua,:bomb:
ruby,:bomb:
ruby,:bomb:
assembly,:bomb:
css,:book:
css,:book:
html,:book:
swift,:book:
python,:book:
javascript,:book:
javascript,:book:
python,:book:
ruby,:book:
python,:new:
php,:snowboarder:
go,:boom:
go,:boom:
c++,:boom:
javascript,:boom:
python,:boom:
c#,:boom:
c#,:boom:
lua,:boom:
c++,:boom:
javascript,:boom:
javascript,:boom:
javascript,:boom:
javascript,:boom:
css,:boom:
puppet,:boom:
ruby,:boom:
css,:boom:
python,:boom:
html,:boom:
go,:boom:
c++,:boom:
javascript,:boom:
html,:boom:
c#,:facepunch:
coffeescript,:bulb:
javascript,:bulb:
javascript,:bulb:
javascript,:bulb:
javascript,:bulb:
javascript,:bulb:
javascript,:bulb:
shell,:cake:
php,:cake:
python,:cake:
php,:cake:
python,:cake:
javascript,:cake:
python,:cake:
